ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2022-01-03T11:27:51.578759953Z,2022-01-03T11:27:51.578749594Z,10,2,7627,C,N,5,299.290000000,17,130,10359,5027656,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.320000000,299.900000000,301,100,3,1,299.300000000,299.920000000,1,93,1,2,299.150000000,299.930000000,3,38,2,2,299.140000000,299.940000000,20,201,1,2,299.120000000,299.950000000,100,36,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:51.578860417Z,2022-01-03T11:27:51.578849056Z,10,2,7627,A,N,3,299.340000000,19,130,11361,5027657,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.340000000,299.900000000,19,100,1,1,299.320000000,299.920000000,301,93,3,2,299.300000000,299.930000000,1,38,1,2,299.150000000,299.940000000,3,201,2,2,299.140000000,299.950000000,20,36,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:51.684885866Z,2022-01-03T11:27:51.684875333Z,10,2,7627,A,N,3,299.370000000,200,130,10533,5027708,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.370000000,299.900000000,200,100,1,1,299.340000000,299.920000000,19,93,1,2,299.320000000,299.930000000,101,38,2,2,299.300000000,299.940000000,1,201,1,2,299.150000000,299.950000000,3,36,2,1,299.140000000,299.990000000,20,201,1,2,299.120000000,300.000000000,100,665,1,33,NVDA
2022-01-03T11:27:51.982364706Z,2022-01-03T11:27:51.982354442Z,10,2,10600,C,N,0,1135.280000000,100,130,10264,5027777,1135.110000000,1135.800000000,3,92,1,1,1135.000000000,1136.030000000,538,1,2,1,1134.990000000,1136.230000000,6,100,1,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.460000000,21,6,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:52.036993883Z,2022-01-03T11:27:52.036983268Z,10,2,10600,A,N,0,1135.200000000,100,130,10615,5027788,1135.200000000,1135.800000000,100,92,1,1,1135.110000000,1136.030000000,3,1,1,1,1135.000000000,1136.230000000,538,100,2,1,1134.990000000,1136.390000000,6,100,1,1,1134.500000000,1136.460000000,1,6,1,1,1134.300000000,1136.500000000,21,50,2,1,1134.230000000,1136.520000000,2,500,1,1,1134.000000000,1136.530000000,1021,1,3,1,1133.670000000,1136.560000000,9,7,1,1,1133.500000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:52.051994897Z,2022-01-03T11:27:52.051984829Z,10,2,10600,C,N,3,1134.990000000,6,130,10068,5027816,1135.200000000,1135.800000000,100,92,1,1,1135.110000000,1136.030000000,3,1,1,1,1135.000000000,1136.230000000,538,100,2,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.460000000,21,6,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:52.056218281Z,2022-01-03T11:27:52.056208251Z,10,2,10600,C,N,0,1135.200000000,100,130,10030,5027823,1135.110000000,1135.800000000,3,92,1,1,1135.000000000,1136.030000000,538,1,2,1,1134.500000000,1136.230000000,1,100,1,1,1134.300000000,1136.390000000,21,100,2,1,1134.230000000,1136.460000000,2,6,1,1,1134.000000000,1136.500000000,1021,50,3,1,1133.670000000,1136.520000000,9,500,1,1,1133.500000000,1136.530000000,1,1,1,1,1133.050000000,1136.560000000,1,7,1,1,1133.000000000,1136.780000000,51,10,5,1,TSLA
2022-01-03T11:27:52.056231759Z,2022-01-03T11:27:52.056220889Z,10,2,10600,A,N,1,1135.030000000,100,130,10870,5027824,1135.110000000,1135.800000000,3,92,1,1,1135.030000000,1136.030000000,100,1,1,1,1135.000000000,1136.230000000,538,100,2,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.460000000,21,6,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:52.155224598Z,2022-01-03T11:27:52.155214268Z,10,2,10600,A,N,2,1136.210000000,100,130,10330,5027842,1135.110000000,1135.800000000,3,92,1,1,1135.030000000,1136.030000000,100,1,1,1,1135.000000000,1136.210000000,538,100,2,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.460000000,21,6,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:52.492428034Z,2022-01-03T11:27:52.492417163Z,10,2,27,A,N,1,178.460000000,58,130,10871,5027949,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,158,7,2,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,83,3,2,178.260000000,178.500000000,28,115,2,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,406,1,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:52.492434613Z,2022-01-03T11:27:52.492424240Z,10,2,27,C,N,1,178.460000000,100,130,10373,5027950,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,58,7,1,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,83,3,2,178.260000000,178.500000000,28,115,2,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,406,1,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:52.492447152Z,2022-01-03T11:27:52.492436629Z,10,2,27,C,N,3,178.490000000,58,130,10523,5027951,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,58,7,1,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,25,3,1,178.260000000,178.500000000,28,115,2,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,406,1,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.236565142Z,2022-01-03T11:27:53.236554543Z,10,2,10600,A,N,2,1136.180000000,100,130,10599,5028186,1135.110000000,1135.800000000,3,92,1,1,1135.030000000,1136.030000000,100,1,1,1,1135.000000000,1136.180000000,538,100,2,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.460000000,21,6,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,1133.050000000,1136.780000000,1,10,1,1,TSLA
2022-01-03T11:27:53.452945895Z,2022-01-03T11:27:53.452934678Z,10,2,7627,A,N,3,299.380000000,200,130,11217,5028277,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.380000000,299.900000000,200,100,1,1,299.340000000,299.920000000,19,93,1,2,299.320000000,299.930000000,101,38,2,2,299.300000000,299.940000000,1,201,1,2,299.150000000,299.950000000,3,36,2,1,299.140000000,299.990000000,20,201,1,2,299.120000000,300.000000000,100,665,1,33,NVDA
2022-01-03T11:27:53.474327251Z,2022-01-03T11:27:53.474316931Z,10,2,10600,A,N,1,1136.000000000,2,130,10320,5028282,1135.110000000,1135.800000000,3,92,1,1,1135.030000000,1136.000000000,100,2,1,1,1135.000000000,1136.030000000,538,1,2,1,1134.500000000,1136.180000000,1,100,1,1,1134.300000000,1136.390000000,21,100,2,1,1134.230000000,1136.460000000,2,6,1,1,1134.000000000,1136.500000000,1021,50,3,1,1133.670000000,1136.520000000,9,500,1,1,1133.500000000,1136.530000000,1,1,1,1,1133.050000000,1136.560000000,1,7,1,1,TSLA
2022-01-03T11:27:53.623161755Z,2022-01-03T11:27:53.623151528Z,10,2,10930,C,N,2,217.350000000,25,130,10227,5028441,217.400000000,217.680000000,1,3,1,2,217.370000000,217.690000000,100,1,1,1,217.320000000,217.800000000,100,21,1,1,217.240000000,217.910000000,9,23,3,1,217.200000000,217.980000000,4,70,1,1,217.100000000,218.000000000,20,19,1,4,217.060000000,218.040000000,41,100,1,1,216.780000000,218.160000000,12,1,4,1,216.760000000,219.000000000,100,37,1,4,216.730000000,219.290000000,60,1,1,1,V
2022-01-03T11:27:53.623218588Z,2022-01-03T11:27:53.623208000Z,10,2,10930,A,N,1,217.370000000,22,130,10588,5028442,217.400000000,217.680000000,1,3,1,2,217.370000000,217.690000000,122,1,2,1,217.320000000,217.800000000,100,21,1,1,217.240000000,217.910000000,9,23,3,1,217.200000000,217.980000000,4,70,1,1,217.100000000,218.000000000,20,19,1,4,217.060000000,218.040000000,41,100,1,1,216.780000000,218.160000000,12,1,4,1,216.760000000,219.000000000,100,37,1,4,216.730000000,219.290000000,60,1,1,1,V
2022-01-03T11:27:53.693370811Z,2022-01-03T11:27:53.693360713Z,10,2,7627,C,N,4,299.340000000,19,130,10098,5028505,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.380000000,299.900000000,200,100,1,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,38,1,2,299.150000000,299.940000000,3,201,2,2,299.140000000,299.950000000,20,36,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:53.693464986Z,2022-01-03T11:27:53.693454638Z,10,2,7627,A,N,4,299.350000000,19,130,10348,5028506,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.380000000,299.900000000,200,100,1,1,299.350000000,299.920000000,19,93,1,2,299.320000000,299.930000000,101,38,2,2,299.300000000,299.940000000,1,201,1,2,299.150000000,299.950000000,3,36,2,1,299.140000000,299.990000000,20,201,1,2,299.120000000,300.000000000,100,665,1,33,NVDA
2022-01-03T11:27:53.706105455Z,2022-01-03T11:27:53.706091042Z,10,2,27,T,N,0,178.330000000,50,0,14413,5028523,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,58,7,1,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,25,3,1,178.260000000,178.500000000,28,115,2,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,406,1,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.706105455Z,2022-01-03T11:27:53.706091042Z,10,2,27,T,A,0,178.320000000,232,0,14413,5028524,178.320000000,178.450000000,233,70,2,2,178.300000000,178.460000000,767,58,7,1,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,25,3,1,178.260000000,178.500000000,28,115,2,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,406,1,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.706105455Z,2022-01-03T11:27:53.706091042Z,10,2,27,T,A,0,178.320000000,1,130,14413,5028525,178.320000000,178.450000000,1,70,1,2,178.300000000,178.460000000,767,58,7,1,178.280000000,178.480000000,54,400,3,1,178.270000000,178.490000000,46,25,3,1,178.260000000,178.500000000,28,115,2,3,178.250000000,178.520000000,38,28,4,1,178.240000000,178.550000000,406,1,3,1,178.230000000,178.590000000,1,20,1,1,178.220000000,178.610000000,1,1,1,1,178.210000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.706105455Z,2022-01-03T11:27:53.706091042Z,10,2,27,C,N,0,178.320000000,1,130,14413,5028525,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,28,25,2,1,178.250000000,178.500000000,38,115,4,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.706879459Z,2022-01-03T11:27:53.706869222Z,10,2,27,C,N,5,178.240000000,400,130,10237,5028526,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,28,25,2,1,178.250000000,178.500000000,38,115,4,3,178.240000000,178.520000000,6,28,2,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.771891236Z,2022-01-03T11:27:53.771881073Z,10,2,27,C,N,3,178.260000000,27,130,10163,5028619,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,38,115,4,3,178.240000000,178.520000000,6,28,2,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.771993763Z,2022-01-03T11:27:53.771983170Z,10,2,27,A,N,2,178.270000000,27,130,10593,5028622,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,73,400,4,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,38,115,4,3,178.240000000,178.520000000,6,28,2,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.773948796Z,2022-01-03T11:27:53.773938687Z,10,2,27,C,N,2,178.270000000,27,130,10109,5028628,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,38,115,4,3,178.240000000,178.520000000,6,28,2,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:53.872480385Z,2022-01-03T11:27:53.872470086Z,10,2,7627,A,N,3,299.390000000,200,130,10299,5028818,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.390000000,299.900000000,200,100,1,1,299.350000000,299.920000000,19,93,1,2,299.320000000,299.930000000,101,38,2,2,299.300000000,299.940000000,1,201,1,2,299.150000000,299.950000000,3,36,2,1,299.140000000,299.990000000,20,201,1,2,299.120000000,300.000000000,100,665,1,33,NVDA
2022-01-03T11:27:53.874541215Z,2022-01-03T11:27:53.874528928Z,10,2,10600,T,N,0,1135.680000000,1,130,12287,5028819,1135.110000000,1135.800000000,3,92,1,1,1135.030000000,1136.000000000,100,2,1,1,1135.000000000,1136.030000000,538,1,2,1,1134.500000000,1136.180000000,1,100,1,1,1134.300000000,1136.390000000,21,100,2,1,1134.230000000,1136.460000000,2,6,1,1,1134.000000000,1136.500000000,1021,50,3,1,1133.670000000,1136.520000000,9,500,1,1,1133.500000000,1136.530000000,1,1,1,1,1133.050000000,1136.560000000,1,7,1,1,TSLA
2022-01-03T11:27:54.073113381Z,2022-01-03T11:27:54.073102693Z,10,2,27,A,N,5,178.240000000,400,130,10688,5028931,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,38,115,4,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:55.161302201Z,2022-01-03T11:27:55.161291699Z,10,2,7627,C,N,4,299.350000000,19,130,10502,5029393,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.390000000,299.900000000,200,100,1,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,38,1,2,299.150000000,299.940000000,3,201,2,2,299.140000000,299.950000000,20,36,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:55.161410912Z,2022-01-03T11:27:55.161400447Z,10,2,7627,A,N,4,299.360000000,18,130,10465,5029394,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.390000000,299.900000000,200,100,1,1,299.360000000,299.920000000,18,93,1,2,299.320000000,299.930000000,101,38,2,2,299.300000000,299.940000000,1,201,1,2,299.150000000,299.950000000,3,36,2,1,299.140000000,299.990000000,20,201,1,2,299.120000000,300.000000000,100,665,1,33,NVDA
2022-01-03T11:27:55.516286119Z,2022-01-03T11:27:55.516275666Z,10,2,27,A,N,4,178.250000000,31,130,10453,5029460,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,69,115,5,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:55.571184217Z,2022-01-03T11:27:55.571173823Z,10,2,7627,A,N,3,299.840000000,100,130,10394,5029492,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.390000000,299.840000000,200,100,1,1,299.360000000,299.900000000,18,100,1,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,38,1,2,299.150000000,299.940000000,3,201,2,2,299.140000000,299.950000000,20,36,1,1,299.120000000,299.990000000,100,201,1,2,NVDA
2022-01-03T11:27:55.572230100Z,2022-01-03T11:27:55.572219138Z,10,2,7627,C,N,3,299.840000000,100,130,10962,5029494,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.390000000,299.900000000,200,100,1,1,299.360000000,299.920000000,18,93,1,2,299.320000000,299.930000000,101,38,2,2,299.300000000,299.940000000,1,201,1,2,299.150000000,299.950000000,3,36,2,1,299.140000000,299.990000000,20,201,1,2,299.120000000,300.000000000,100,665,1,33,NVDA
2022-01-03T11:27:55.638554021Z,2022-01-03T11:27:55.638543398Z,10,2,7627,C,N,4,299.360000000,18,130,10623,5029538,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.390000000,299.900000000,200,100,1,1,299.320000000,299.920000000,101,93,2,2,299.300000000,299.930000000,1,38,1,2,299.150000000,299.940000000,3,201,2,2,299.140000000,299.950000000,20,36,1,1,299.120000000,299.990000000,100,201,1,2,299.000000000,300.000000000,240,665,12,33,NVDA
2022-01-03T11:27:55.645087592Z,2022-01-03T11:27:55.645077370Z,10,2,7627,C,N,3,299.390000000,200,130,10222,5029541,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.320000000,299.900000000,101,100,2,1,299.300000000,299.920000000,1,93,1,2,299.150000000,299.930000000,3,38,2,2,299.140000000,299.940000000,20,201,1,2,299.120000000,299.950000000,100,36,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:55.645103231Z,2022-01-03T11:27:55.645092631Z,10,2,7627,A,N,3,299.320000000,200,130,10600,5029542,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.320000000,299.900000000,301,100,3,1,299.300000000,299.920000000,1,93,1,2,299.150000000,299.930000000,3,38,2,2,299.140000000,299.940000000,20,201,1,2,299.120000000,299.950000000,100,36,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:55.832688286Z,2022-01-03T11:27:55.832677668Z,10,2,10600,A,N,0,1135.130000000,1,130,10618,5029647,1135.130000000,1135.800000000,1,92,1,1,1135.110000000,1136.000000000,3,2,1,1,1135.030000000,1136.030000000,100,1,1,1,1135.000000000,1136.180000000,538,100,2,1,1134.500000000,1136.390000000,1,100,1,1,1134.300000000,1136.460000000,21,6,2,1,1134.230000000,1136.500000000,2,50,1,1,1134.000000000,1136.520000000,1021,500,3,1,1133.670000000,1136.530000000,9,1,1,1,1133.500000000,1136.560000000,1,7,1,1,TSLA
2022-01-03T11:27:55.895305238Z,2022-01-03T11:27:55.895294585Z,10,2,10600,A,N,4,1134.690000000,6,130,10653,5029685,1135.130000000,1135.800000000,1,92,1,1,1135.110000000,1136.000000000,3,2,1,1,1135.030000000,1136.030000000,100,1,1,1,1135.000000000,1136.180000000,538,100,2,1,1134.690000000,1136.390000000,6,100,1,1,1134.500000000,1136.460000000,1,6,1,1,1134.300000000,1136.500000000,21,50,2,1,1134.230000000,1136.520000000,2,500,1,1,1134.000000000,1136.530000000,1021,1,3,1,1133.670000000,1136.560000000,9,7,1,1,TSLA
2022-01-03T11:27:56.002975329Z,2022-01-03T11:27:56.002965067Z,10,2,10930,C,N,1,217.370000000,22,130,10262,5029806,217.400000000,217.680000000,1,3,1,2,217.370000000,217.690000000,100,1,1,1,217.320000000,217.800000000,100,21,1,1,217.240000000,217.910000000,9,23,3,1,217.200000000,217.980000000,4,70,1,1,217.100000000,218.000000000,20,19,1,4,217.060000000,218.040000000,41,100,1,1,216.780000000,218.160000000,12,1,4,1,216.760000000,219.000000000,100,37,1,4,216.730000000,219.290000000,60,1,1,1,V
2022-01-03T11:27:56.003053836Z,2022-01-03T11:27:56.003043397Z,10,2,10930,A,N,1,217.380000000,24,130,10439,5029807,217.400000000,217.680000000,1,3,1,2,217.380000000,217.690000000,24,1,1,1,217.370000000,217.800000000,100,21,1,1,217.320000000,217.910000000,100,23,1,1,217.240000000,217.980000000,9,70,3,1,217.200000000,218.000000000,4,19,1,4,217.100000000,218.040000000,20,100,1,1,217.060000000,218.160000000,41,1,1,1,216.780000000,219.000000000,12,37,4,4,216.760000000,219.290000000,100,1,1,1,V
2022-01-03T11:27:56.049355648Z,2022-01-03T11:27:56.049345158Z,10,2,7627,A,N,4,299.920000000,200,130,10490,5029868,299.500000000,299.700000000,43,69,2,1,299.460000000,299.720000000,1,4,1,1,299.420000000,299.800000000,49,8,1,2,299.320000000,299.900000000,301,100,3,1,299.300000000,299.920000000,1,293,1,3,299.150000000,299.930000000,3,38,2,2,299.140000000,299.940000000,20,1,1,1,299.120000000,299.950000000,100,36,1,1,299.000000000,299.990000000,240,201,12,2,298.950000000,300.000000000,2,665,2,33,NVDA
2022-01-03T11:27:57.073581449Z,2022-01-03T11:27:57.073562492Z,10,2,27,T,A,0,178.300000000,12,0,18957,5030609,178.300000000,178.450000000,767,70,7,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,69,115,5,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:57.073581449Z,2022-01-03T11:27:57.073562492Z,10,2,27,T,A,0,178.300000000,2,0,18957,5030610,178.300000000,178.450000000,755,70,6,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,69,115,5,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:57.073581449Z,2022-01-03T11:27:57.073562492Z,10,2,27,T,A,0,178.300000000,2,0,18957,5030611,178.300000000,178.450000000,753,70,5,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,69,115,5,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:57.073581449Z,2022-01-03T11:27:57.073562492Z,10,2,27,T,A,0,178.300000000,1,0,18957,5030612,178.300000000,178.450000000,751,70,4,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,69,115,5,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
2022-01-03T11:27:57.073581449Z,2022-01-03T11:27:57.073562492Z,10,2,27,T,A,0,178.300000000,200,0,18957,5030613,178.300000000,178.450000000,750,70,3,2,178.280000000,178.460000000,54,58,3,1,178.270000000,178.480000000,46,400,3,1,178.260000000,178.490000000,1,25,1,1,178.250000000,178.500000000,69,115,5,3,178.240000000,178.520000000,406,28,3,1,178.230000000,178.550000000,1,1,1,1,178.220000000,178.590000000,1,20,1,1,178.210000000,178.610000000,1,1,1,1,178.200000000,178.690000000,1,260,1,1,AAPL
